iteration,episode,action,reward,carol_help_regret,carol_decline_regret,carol_reciprocate_regret
14708,1471,reciprocate,0.5000,2947.1226,-2322.6767,3539.2239
14709,1471,decline,-0.3000,2947.7593,-2322.6767,3539.8993
14710,1471,reciprocate,0.5000,2947.5960,-2323.1983,3539.8993
14711,1472,help,0.6000,2947.5960,-2323.8199,3539.6747
14712,1472,help,0.2000,2947.5960,-2324.0415,3539.8501
14713,1472,decline,0.1000,2947.8327,-2324.0415,3540.1255
14714,1472,decline,0.1000,2948.0694,-2324.0415,3540.4009
14715,1472,help,0.6000,2948.0694,-2324.6631,3540.1764
14716,1472,decline,0.1000,2948.3062,-2324.6631,3540.4518
14717,1472,reciprocate,0.5000,2948.1430,-2325.1847,3540.4518
14718,1472,decline,0.1000,2948.3798,-2325.1847,3540.7273
14719,1472,reciprocate,0.5000,2948.2166,-2325.7062,3540.7273
14720,1472,decline,0.1000,2948.4534,-2325.7062,3541.0028
14721,1473,reciprocate,0.5000,2948.2902,-2326.2278,3541.0028
14722,1473,decline,-0.3000,2948.9269,-2326.2278,3541.6784
14723,1473,help,0.2000,2948.9269,-2326.4493,3541.8540
14724,1473,help,0.2000,2948.9269,-2326.6709,3542.0296
14725,1473,help,0.6000,2948.9269,-2327.2924,3541.8052
14726,1473,help,0.6000,2948.9269,-2327.9140,3541.5808
14727,1473,reciprocate,0.2000,2949.0638,-2328.1356,3541.5808
14728,1473,help,0.6000,2949.0638,-2328.7571,3541.3564
14729,1473,help,0.2000,2949.0638,-2328.9787,3541.5319
14730,1473,reciprocate,0.5000,2948.9007,-2329.5003,3541.5319
14731,1474,decline,-0.3000,2949.5375,-2329.5003,3542.2075
14732,1474,help,0.6000,2949.5375,-2330.1219,3541.9830
14733,1474,reciprocate,0.5000,2949.3745,-2330.6435,3541.9830
14734,1474,decline,0.1000,2949.6114,-2330.6435,3542.2587
14735,1474,help,0.6000,2949.6114,-2331.2650,3542.0343
14736,1474,decline,0.1000,2949.8484,-2331.2650,3542.3100
14737,1474,reciprocate,0.2000,2949.9854,-2331.4866,3542.3100
14738,1474,help,0.6000,2949.9854,-2332.1082,3542.0855
14739,1474,decline,-0.3000,2950.6225,-2332.1082,3542.7611
14740,1474,decline,0.1000,2950.8595,-2332.1082,3543.0366
14741,1475,help,0.2000,2950.8595,-2332.3298,3543.2122
14742,1475,reciprocate,0.2000,2950.9966,-2332.5513,3543.2122
14743,1475,decline,0.1000,2951.2336,-2332.5513,3543.4877
14744,1475,decline,0.1000,2951.4706,-2332.5513,3543.7631
14745,1475,help,0.2000,2951.4706,-2332.7729,3543.9386
14746,1475,help,0.6000,2951.4706,-2333.3945,3543.7141
14747,1475,decline,0.1000,2951.7077,-2333.3945,3543.9895
14748,1475,help,0.2000,2951.7077,-2333.6160,3544.1650
14749,1475,help,0.6000,2951.7077,-2334.2375,3543.9405
14750,1475,reciprocate,0.5000,2951.5448,-2334.7591,3543.9405
14751,1476,reciprocate,0.2000,2951.6819,-2334.9806,3543.9405
14752,1476,help,0.2000,2951.6819,-2335.2022,3544.1159
14753,1476,decline,0.1000,2951.9189,-2335.2022,3544.3914
14754,1476,help,0.2000,2951.9189,-2335.4237,3544.5668
14755,1476,reciprocate,0.5000,2951.7559,-2335.9452,3544.5668
14756,1476,help,0.2000,2951.7559,-2336.1668,3544.7423
14757,1476,reciprocate,0.2000,2951.8929,-2336.3883,3544.7423
14758,1476,help,0.6000,2951.8929,-2337.0098,3544.5177
14759,1476,reciprocate,0.5000,2951.7300,-2337.5314,3544.5177
14760,1476,help,0.6000,2951.7300,-2338.1529,3544.2932
14761,1477,decline,0.1000,2951.9671,-2338.1529,3544.5687
14762,1477,decline,0.1000,2952.2042,-2338.1529,3544.8442
14763,1477,decline,0.1000,2952.4413,-2338.1529,3545.1196
14764,1477,reciprocate,0.2000,2952.5784,-2338.3744,3545.1196
14765,1477,decline,0.1000,2952.8156,-2338.3744,3545.3950
14766,1477,decline,0.1000,2953.0527,-2338.3744,3545.6704
14767,1477,help,0.2000,2953.0527,-2338.5958,3545.8458
14768,1477,help,0.2000,2953.0527,-2338.8173,3546.0212
14769,1477,help,0.6000,2953.0527,-2339.4387,3545.7966
14770,1477,help,0.2000,2953.0527,-2339.6602,3545.9720
14771,1478,decline,0.1000,2953.2897,-2339.6602,3546.2474
14772,1478,decline,0.1000,2953.5268,-2339.6602,3546.5228
14773,1478,help,0.6000,2953.5268,-2340.2816,3546.2982
14774,1478,help,0.6000,2953.5268,-2340.9030,3546.0736
14775,1478,help,0.6000,2953.5268,-2341.5245,3545.8490
14776,1478,reciprocate,0.2000,2953.6641,-2341.7459,3545.8490
14777,1478,reciprocate,0.2000,2953.8013,-2341.9673,3545.8490
14778,1478,help,0.2000,2953.8013,-2342.1888,3546.0242
14779,1478,help,0.2000,2953.8013,-2342.4102,3546.1994
14780,1478,decline,-0.3000,2954.4385,-2342.4102,3546.8746
14781,1479,reciprocate,0.5000,2954.2757,-2342.9316,3546.8746
14782,1479,reciprocate,0.5000,2954.1129,-2343.4531,3546.8746
14783,1479,decline,-0.3000,2954.7501,-2343.4531,3547.5500
14784,1479,reciprocate,0.2000,2954.8873,-2343.6746,3547.5500
14785,1479,help,0.2000,2954.8873,-2343.8961,3547.7252
14786,1479,decline,0.1000,2955.1245,-2343.8961,3548.0005
14787,1479,decline,-0.3000,2955.7617,-2343.8961,3548.6758
14788,1479,help,0.2000,2955.7617,-2344.1176,3548.8510
14789,1479,help,0.2000,2955.7617,-2344.3391,3549.0263
14790,1479,decline,0.1000,2955.9988,-2344.3391,3549.3015
14791,1480,reciprocate,0.5000,2955.8359,-2344.8606,3549.3015
14792,1480,help,0.6000,2955.8359,-2345.4821,3549.0768
14793,1480,help,0.2000,2955.8359,-2345.7036,3549.2522
14794,1480,help,0.2000,2955.8359,-2345.9251,3549.4275
14795,1480,help,0.2000,2955.8359,-2346.1466,3549.6028
14796,1480,help,0.2000,2955.8359,-2346.3681,3549.7781
14797,1480,decline,-0.3000,2956.4729,-2346.3681,3550.4534
14798,1480,decline,0.1000,2956.7100,-2346.3681,3550.7288
14799,1480,help,0.2000,2956.7100,-2346.5896,3550.9041
14800,1480,help,0.2000,2956.7100,-2346.8111,3551.0794
14801,1481,decline,0.1000,2956.9469,-2346.8111,3551.3547
14802,1481,help,0.6000,2956.9469,-2347.4326,3551.1300
14803,1481,reciprocate,0.5000,2956.7840,-2347.9541,3551.1300
14804,1481,decline,0.1000,2957.0210,-2347.9541,3551.4054
14805,1481,decline,0.1000,2957.2580,-2347.9541,3551.6808
14806,1481,decline,0.1000,2957.4951,-2347.9541,3551.9562
14807,1481,decline,0.1000,2957.7321,-2347.9541,3552.2316
14808,1481,help,0.6000,2957.7321,-2348.5756,3552.0069
14809,1481,help,0.2000,2957.7321,-2348.7970,3552.1823
14810,1481,reciprocate,0.2000,2957.8692,-2349.0185,3552.1823
14811,1482,reciprocate,0.5000,2957.7062,-2349.5399,3552.1823
14812,1482,reciprocate,0.5000,2957.5433,-2350.0614,3552.1823
14813,1482,decline,-0.3000,2958.1804,-2350.0614,3552.8577
14814,1482,reciprocate,0.5000,2958.0174,-2350.5828,3552.8577
14815,1482,reciprocate,0.2000,2958.1545,-2350.8043,3552.8577
14816,1482,reciprocate,0.5000,2957.9915,-2351.3258,3552.8577
14817,1482,decline,0.1000,2958.2286,-2351.3258,3553.1332
14818,1482,decline,-0.3000,2958.8657,-2351.3258,3553.8086
14819,1482,help,0.2000,2958.8657,-2351.5473,3553.9841
14820,1482,help,0.2000,2958.8657,-2351.7688,3554.1595
14821,1483,help,0.2000,2958.8657,-2351.9903,3554.3350
14822,1483,help,0.2000,2958.8657,-2352.2118,3554.5104
14823,1483,reciprocate,0.5000,2958.7026,-2352.7333,3554.5104
14824,1483,decline,-0.3000,2959.3395,-2352.7333,3555.1860
14825,1483,help,0.2000,2959.3395,-2352.9548,3555.3615
14826,1483,help,0.2000,2959.3395,-2353.1763,3555.5370
14827,1483,decline,0.1000,2959.5764,-2353.1763,3555.8125
14828,1483,help,0.2000,2959.5764,-2353.3979,3555.9880
14829,1483,help,0.2000,2959.5764,-2353.6194,3556.1635
14830,1483,decline,0.1000,2959.8132,-2353.6194,3556.4390
14831,1484,help,0.6000,2959.8132,-2354.2409,3556.2146
14832,1484,help,0.2000,2959.8132,-2354.4624,3556.3901
14833,1484,decline,0.1000,2960.0501,-2354.4624,3556.6656
14834,1484,decline,0.1000,2960.2869,-2354.4624,3556.9411
14835,1484,decline,-0.3000,2960.9237,-2354.4624,3557.6166
14836,1484,reciprocate,0.2000,2961.0606,-2354.6839,3557.6166
14837,1484,reciprocate,0.2000,2961.1974,-2354.9054,3557.6166
14838,1484,help,0.2000,2961.1974,-2355.1269,3557.7919
14839,1484,decline,-0.3000,2961.8342,-2355.1269,3558.4673
14840,1484,help,0.2000,2961.8342,-2355.3484,3558.6426
14841,1485,help,0.2000,2961.8342,-2355.5700,3558.8180
14842,1485,reciprocate,0.2000,2961.9710,-2355.7915,3558.8180
14843,1485,help,0.2000,2961.9710,-2356.0130,3558.9932
14844,1485,decline,-0.3000,2962.6077,-2356.0130,3559.6685
14845,1485,decline,0.1000,2962.8444,-2356.0130,3559.9437
14846,1485,reciprocate,0.5000,2962.6811,-2356.5346,3559.9437
14847,1485,help,0.2000,2962.6811,-2356.7561,3560.1191
14848,1485,reciprocate,0.2000,2962.8178,-2356.9777,3560.1191
14849,1485,decline,0.1000,2963.0545,-2356.9777,3560.3943
14850,1485,reciprocate,0.2000,2963.1912,-2357.1992,3560.3943
14851,1486,help,0.2000,2963.1912,-2357.4208,3560.5694
14852,1486,reciprocate,0.2000,2963.3278,-2357.6423,3560.5694
14853,1486,help,0.6000,2963.3278,-2358.2639,3560.3445
14854,1486,reciprocate,0.5000,2963.1645,-2358.7854,3560.3445
14855,1486,reciprocate,0.5000,2963.0012,-2359.3070,3560.3445
14856,1486,help,0.6000,2963.0012,-2359.9285,3560.1197
14857,1486,reciprocate,0.5000,2962.8380,-2360.4500,3560.1197
14858,1486,reciprocate,0.5000,2962.6748,-2360.9716,3560.1197
14859,1486,decline,0.1000,2962.9116,-2360.9716,3560.3950
14860,1486,reciprocate,0.5000,2962.7483,-2361.4931,3560.3950
14861,1487,decline,-0.3000,2963.3851,-2361.4931,3561.0703
14862,1487,help,0.2000,2963.3851,-2361.7147,3561.2457
14863,1487,help,0.6000,2963.3851,-2362.3362,3561.0211
14864,1487,reciprocate,0.5000,2963.2219,-2362.8578,3561.0211
14865,1487,help,0.2000,2963.2219,-2363.0793,3561.1965
14866,1487,decline,-0.3000,2963.8587,-2363.0793,3561.8719
14867,1487,decline,0.1000,2964.0954,-2363.0793,3562.1474
14868,1487,reciprocate,0.2000,2964.2322,-2363.3009,3562.1474
14869,1487,decline,0.1000,2964.4690,-2363.3009,3562.4227
14870,1487,reciprocate,0.5000,2964.3057,-2363.8225,3562.4227
14871,1488,reciprocate,0.5000,2964.1425,-2364.3441,3562.4227
14872,1488,help,0.6000,2964.1425,-2364.9656,3562.1982
14873,1488,decline,-0.3000,2964.7793,-2364.9656,3562.8736
14874,1488,reciprocate,0.5000,2964.6162,-2365.4872,3562.8736
14875,1488,help,0.2000,2964.6162,-2365.7088,3563.0491
14876,1488,help,0.2000,2964.6162,-2365.9304,3563.2247
14877,1488,help,0.2000,2964.6162,-2366.1520,3563.4002
14878,1488,reciprocate,0.5000,2964.4529,-2366.6736,3563.4002
14879,1488,reciprocate,0.5000,2964.2896,-2367.1952,3563.4002
14880,1488,decline,0.1000,2964.5264,-2367.1952,3563.6758
14881,1489,decline,0.1000,2964.7631,-2367.1952,3563.9515
14882,1489,reciprocate,0.5000,2964.5999,-2367.7168,3563.9515
14883,1489,reciprocate,0.2000,2964.7366,-2367.9383,3563.9515
14884,1489,decline,0.1000,2964.9733,-2367.9383,3564.2271
14885,1489,decline,0.1000,2965.2101,-2367.9383,3564.5027
14886,1489,decline,-0.3000,2965.8468,-2367.9383,3565.1783
14887,1489,reciprocate,0.2000,2965.9835,-2368.1599,3565.1783
14888,1489,reciprocate,0.5000,2965.8203,-2368.6815,3565.1783
14889,1489,help,0.6000,2965.8203,-2369.3031,3564.9539
14890,1489,reciprocate,0.2000,2965.9571,-2369.5246,3564.9539
14891,1490,decline,0.1000,2966.1939,-2369.5246,3565.2294
14892,1490,decline,-0.3000,2966.8307,-2369.5246,3565.9049
14893,1490,decline,-0.3000,2967.4675,-2369.5246,3566.5804
14894,1490,help,0.2000,2967.4675,-2369.7463,3566.7559
14895,1490,help,0.2000,2967.4675,-2369.9679,3566.9314
14896,1490,help,0.2000,2967.4675,-2370.1895,3567.1069
14897,1490,decline,0.1000,2967.7042,-2370.1895,3567.3825
14898,1490,help,0.6000,2967.7042,-2370.8111,3567.1580
14899,1490,help,0.6000,2967.7042,-2371.4327,3566.9335
14900,1490,help,0.6000,2967.7042,-2372.0543,3566.7090
14901,1491,reciprocate,0.2000,2967.8410,-2372.2759,3566.7090
14902,1491,decline,0.1000,2968.0779,-2372.2759,3566.9844
14903,1491,reciprocate,0.5000,2967.9148,-2372.7975,3566.9844
14904,1491,help,0.6000,2967.9148,-2373.4191,3566.7599
14905,1491,help,0.2000,2967.9148,-2373.6407,3566.9354
14906,1491,reciprocate,0.5000,2967.7517,-2374.1623,3566.9354
14907,1491,help,0.2000,2967.7517,-2374.3839,3567.1109
14908,1491,decline,0.1000,2967.9886,-2374.3839,3567.3864
14909,1491,reciprocate,0.5000,2967.8255,-2374.9055,3567.3864
14910,1491,help,0.2000,2967.8255,-2375.1271,3567.5621
14911,1492,decline,0.1000,2968.0623,-2375.1271,3567.8377
14912,1492,help,0.6000,2968.0623,-2375.7486,3567.6133
14913,1492,help,0.2000,2968.0623,-2375.9702,3567.7889
14914,1492,decline,-0.3000,2968.6992,-2375.9702,3568.4645
14915,1492,reciprocate,0.5000,2968.5361,-2376.4918,3568.4645
14916,1492,decline,0.1000,2968.7730,-2376.4918,3568.7401
14917,1492,reciprocate,0.2000,2968.9098,-2376.7134,3568.7401
14918,1492,reciprocate,0.2000,2969.0467,-2376.9350,3568.7401
14919,1492,decline,0.1000,2969.2836,-2376.9350,3569.0156
14920,1492,reciprocate,0.2000,2969.4205,-2377.1566,3569.0156
14921,1493,help,0.2000,2969.4205,-2377.3781,3569.1910
14922,1493,help,0.2000,2969.4205,-2377.5997,3569.3664
14923,1493,decline,0.1000,2969.6573,-2377.5997,3569.6418
14924,1493,decline,0.1000,2969.8941,-2377.5997,3569.9173
14925,1493,help,0.2000,2969.8941,-2377.8212,3570.0927
14926,1493,decline,0.1000,2970.1309,-2377.8212,3570.3681
14927,1493,reciprocate,0.5000,2969.9677,-2378.3428,3570.3681
14928,1493,help,0.2000,2969.9677,-2378.5643,3570.5435
14929,1493,help,0.2000,2969.9677,-2378.7858,3570.7190
14930,1493,reciprocate,0.2000,2970.1044,-2379.0074,3570.7190
14931,1494,reciprocate,0.5000,2969.9411,-2379.5289,3570.7190
14932,1494,help,0.2000,2969.9411,-2379.7504,3570.8945
14933,1494,help,0.2000,2969.9411,-2379.9719,3571.0699
14934,1494,help,0.6000,2969.9411,-2380.5935,3570.8453
14935,1494,help,0.2000,2969.9411,-2380.8150,3571.0208
14936,1494,help,0.6000,2969.9411,-2381.4365,3570.7962
14937,1494,help,0.2000,2969.9411,-2381.6580,3570.9717
14938,1494,reciprocate,0.5000,2969.7778,-2382.1796,3570.9717
14939,1494,decline,0.1000,2970.0146,-2382.1796,3571.2472
14940,1494,help,0.6000,2970.0146,-2382.8011,3571.0227
14941,1495,help,0.2000,2970.0146,-2383.0226,3571.1982
14942,1495,reciprocate,0.5000,2969.8513,-2383.5441,3571.1982
14943,1495,decline,-0.3000,2970.4880,-2383.5441,3571.8738
14944,1495,reciprocate,0.5000,2970.3248,-2384.0657,3571.8738
14945,1495,decline,-0.3000,2970.9615,-2384.0657,3572.5494
14946,1495,help,0.2000,2970.9615,-2384.2872,3572.7250
14947,1495,decline,-0.3000,2971.5983,-2384.2872,3573.4006
14948,1495,reciprocate,0.2000,2971.7350,-2384.5089,3573.4006
14949,1495,decline,0.1000,2971.9717,-2384.5089,3573.6762
14950,1495,decline,0.1000,2972.2084,-2384.5089,3573.9517
14951,1496,help,0.2000,2972.2084,-2384.7304,3574.1272
14952,1496,help,0.6000,2972.2084,-2385.3520,3573.9028
14953,1496,decline,0.1000,2972.4451,-2385.3520,3574.1783
14954,1496,help,0.2000,2972.4451,-2385.5736,3574.3539
14955,1496,decline,0.1000,2972.6819,-2385.5736,3574.6294
14956,1496,decline,-0.3000,2973.3186,-2385.5736,3575.3049
14957,1496,help,0.6000,2973.3186,-2386.1952,3575.0805
14958,1496,reciprocate,0.2000,2973.4553,-2386.4168,3575.0805
14959,1496,help,0.6000,2973.4553,-2387.0384,3574.8559
14960,1496,decline,0.1000,2973.6922,-2387.0384,3575.1314
14961,1497,help,0.6000,2973.6922,-2387.6599,3574.9068
14962,1497,help,0.6000,2973.6922,-2388.2815,3574.6823
14963,1497,help,0.2000,2973.6922,-2388.5031,3574.8578
14964,1497,help,0.6000,2973.6922,-2389.1246,3574.6332
14965,1497,decline,0.1000,2973.9292,-2389.1246,3574.9087
14966,1497,reciprocate,0.5000,2973.7661,-2389.6462,3574.9087
14967,1497,decline,0.1000,2974.0031,-2389.6462,3575.1842
14968,1497,reciprocate,0.5000,2973.8401,-2390.1678,3575.1842
14969,1497,reciprocate,0.5000,2973.6771,-2390.6893,3575.1842
14970,1497,decline,0.1000,2973.9141,-2390.6893,3575.4598
14971,1498,help,0.6000,2973.9141,-2391.3108,3575.2355
14972,1498,decline,-0.3000,2974.5511,-2391.3108,3575.9111
14973,1498,decline,-0.3000,2975.1881,-2391.3108,3576.5867
14974,1498,decline,0.1000,2975.4252,-2391.3108,3576.8624
14975,1498,reciprocate,0.2000,2975.5622,-2391.5324,3576.8624
14976,1498,decline,0.1000,2975.7993,-2391.5324,3577.1379
14977,1498,help,0.2000,2975.7993,-2391.7540,3577.3135
14978,1498,help,0.6000,2975.7993,-2392.3755,3577.0890
14979,1498,help,0.2000,2975.7993,-2392.5971,3577.2646
14980,1498,decline,0.1000,2976.0363,-2392.5971,3577.5401
14981,1499,help,0.6000,2976.0363,-2393.2187,3577.3157
14982,1499,help,0.2000,2976.0363,-2393.4402,3577.4912
14983,1499,reciprocate,0.5000,2975.8734,-2393.9618,3577.4912
14984,1499,decline,0.1000,2976.1104,-2393.9618,3577.7668
14985,1499,decline,0.1000,2976.3475,-2393.9618,3578.0424
14986,1499,decline,-0.3000,2976.9846,-2393.9618,3578.7180
14987,1499,help,0.6000,2976.9846,-2394.5833,3578.4936
14988,1499,help,0.2000,2976.9846,-2394.8049,3578.6693
14989,1499,help,0.2000,2976.9846,-2395.0264,3578.8449
14990,1499,help,0.2000,2976.9846,-2395.2480,3579.0205
14991,1500,help,0.2000,2976.9846,-2395.4696,3579.1961
14992,1500,decline,0.1000,2977.2216,-2395.4696,3579.4717
14993,1500,reciprocate,0.5000,2977.0586,-2395.9911,3579.4717
14994,1500,decline,0.1000,2977.2956,-2395.9911,3579.7474
14995,1500,help,0.2000,2977.2956,-2396.2126,3579.9230
14996,1500,decline,0.1000,2977.5326,-2396.2126,3580.1987
14997,1500,help,0.2000,2977.5326,-2396.4341,3580.3744
14998,1500,help,0.6000,2977.5326,-2397.0557,3580.1500
14999,1500,decline,0.1000,2977.7696,-2397.0557,3580.4257
15000,1500,reciprocate,0.5000,2977.6066,-2397.5772,3580.4257
15001,1501,reciprocate,0.2000,2977.7436,-2397.7987,3580.4257
15002,1501,help,0.2000,2977.7436,-2398.0202,3580.6014
15003,1501,decline,-0.3000,2978.3805,-2398.0202,3581.2770
15004,1501,help,0.2000,2978.3805,-2398.2417,3581.4526
15005,1501,help,0.2000,2978.3805,-2398.4632,3581.6283
15006,1501,help,0.6000,2978.3805,-2399.0848,3581.4039
15007,1501,help,0.2000,2978.3805,-2399.3063,3581.5796
15008,1501,help,0.6000,2978.3805,-2399.9278,3581.3552
15009,1501,decline,-0.3000,2979.0175,-2399.9278,3582.0309
15010,1501,help,0.6000,2979.0175,-2400.5494,3581.8065
15011,1502,decline,0.1000,2979.2546,-2400.5494,3582.0822
15012,1502,decline,0.1000,2979.4916,-2400.5494,3582.3578
15013,1502,reciprocate,0.2000,2979.6287,-2400.7709,3582.3578
15014,1502,help,0.6000,2979.6287,-2401.3925,3582.1334
15015,1502,reciprocate,0.5000,2979.4658,-2401.9140,3582.1334
15016,1502,decline,-0.3000,2980.1029,-2401.9140,3582.8090
15017,1502,help,0.2000,2980.1029,-2402.1356,3582.9846
15018,1502,decline,0.1000,2980.3400,-2402.1356,3583.2602
15019,1502,reciprocate,0.5000,2980.1771,-2402.6571,3583.2602
15020,1502,help,0.6000,2980.1771,-2403.2787,3583.0359
15021,1503,decline,0.1000,2980.4142,-2403.2787,3583.3116
15022,1503,decline,0.1000,2980.6514,-2403.2787,3583.5873
15023,1503,reciprocate,0.5000,2980.4885,-2403.8002,3583.5873
15024,1503,help,0.2000,2980.4885,-2404.0217,3583.7630
15025,1503,reciprocate,0.5000,2980.3256,-2404.5433,3583.7630
15026,1503,reciprocate,0.2000,2980.4627,-2404.7648,3583.7630
15027,1503,decline,-0.3000,2981.0998,-2404.7648,3584.4387
15028,1503,decline,0.1000,2981.3369,-2404.7648,3584.7144
15029,1503,reciprocate,0.5000,2981.1741,-2405.2863,3584.7144
15030,1503,help,0.6000,2981.1741,-2405.9079,3584.4902
15031,1504,decline,0.1000,2981.4112,-2405.9079,3584.7660
15032,1504,reciprocate,0.2000,2981.5484,-2406.1294,3584.7660
15033,1504,reciprocate,0.2000,2981.6856,-2406.3509,3584.7660
15034,1504,decline,0.1000,2981.9227,-2406.3509,3585.0416
15035,1504,decline,0.1000,2982.1599,-2406.3509,3585.3172
15036,1504,decline,0.1000,2982.3971,-2406.3509,3585.5928
15037,1504,help,0.6000,2982.3971,-2406.9724,3585.3684
15038,1504,reciprocate,0.2000,2982.5343,-2407.1939,3585.3684
15039,1504,reciprocate,0.2000,2982.6716,-2407.4154,3585.3684
15040,1504,help,0.6000,2982.6716,-2408.0369,3585.1438
15041,1505,help,0.6000,2982.6716,-2408.6584,3584.9193
15042,1505,decline,0.1000,2982.9089,-2408.6584,3585.1947
15043,1505,decline,0.1000,2983.1463,-2408.6584,3585.4702
15044,1505,decline,0.1000,2983.3836,-2408.6584,3585.7456
15045,1505,help,0.6000,2983.3836,-2409.2798,3585.5210
15046,1505,reciprocate,0.5000,2983.2210,-2409.8013,3585.5210
15047,1505,help,0.6000,2983.2210,-2410.4227,3585.2965
15048,1505,help,0.2000,2983.2210,-2410.6442,3585.4720
15049,1505,decline,-0.3000,2983.8584,-2410.6442,3586.1475
15050,1505,help,0.6000,2983.8584,-2411.2656,3585.9230
15051,1506,decline,0.1000,2984.0959,-2411.2656,3586.1985
15052,1506,help,0.2000,2984.0959,-2411.4871,3586.3740
15053,1506,decline,0.1000,2984.3334,-2411.4871,3586.6495
15054,1506,reciprocate,0.2000,2984.4709,-2411.7085,3586.6495
15055,1506,help,0.6000,2984.4709,-2412.3300,3586.4249
15056,1506,decline,0.1000,2984.7084,-2412.3300,3586.7004
15057,1506,decline,-0.3000,2985.3459,-2412.3300,3587.3758
15058,1506,help,0.2000,2985.3459,-2412.5515,3587.5512
15059,1506,help,0.2000,2985.3459,-2412.7729,3587.7266
15060,1506,decline,0.1000,2985.5834,-2412.7729,3588.0020
15061,1507,decline,0.1000,2985.8209,-2412.7729,3588.2774
15062,1507,decline,0.1000,2986.0583,-2412.7729,3588.5529
15063,1507,decline,0.1000,2986.2958,-2412.7729,3588.8283
15064,1507,decline,0.1000,2986.5332,-2412.7729,3589.1037
15065,1507,help,0.2000,2986.5332,-2412.9943,3589.2791
15066,1507,reciprocate,0.5000,2986.3707,-2413.5157,3589.2791
15067,1507,decline,0.1000,2986.6081,-2413.5157,3589.5546
15068,1507,reciprocate,0.2000,2986.7455,-2413.7371,3589.5546
15069,1507,help,0.6000,2986.7455,-2414.3585,3589.3300
15070,1507,reciprocate,0.2000,2986.8830,-2414.5799,3589.3300
15071,1508,help,0.2000,2986.8830,-2414.8013,3589.5053
15072,1508,reciprocate,0.2000,2987.0205,-2415.0226,3589.5053
15073,1508,reciprocate,0.2000,2987.1580,-2415.2440,3589.5053
15074,1508,decline,0.1000,2987.3954,-2415.2440,3589.7804
15075,1508,decline,0.1000,2987.6329,-2415.2440,3590.0556
15076,1508,help,0.2000,2987.6329,-2415.4654,3590.2307
15077,1508,reciprocate,0.5000,2987.4703,-2415.9867,3590.2307
15078,1508,help,0.2000,2987.4703,-2416.2081,3590.4059
15079,1508,decline,0.1000,2987.7077,-2416.2081,3590.6811
15080,1508,decline,0.1000,2987.9451,-2416.2081,3590.9563
15081,1509,help,0.2000,2987.9451,-2416.4294,3591.1315
