iteration,episode,person,action,reward,help_bob,decline_bob,delay_bob,help_alice,decline_alice,teach_alice,help_dave,decline_dave,suggest_dave
59512,1984,dave,help_dave,0.0234,1466.7472,-3037.0482,2251.8471,724.6790,-337.2976,-68.4090,5784.5063,-4724.8382,407.0985
59513,1984,dave,decline_dave,0.1000,1466.7472,-3037.0482,2251.8471,724.6790,-337.2976,-68.4090,5785.0323,-4724.8382,407.3562
59514,1984,dave,suggest_dave,-0.2000,1466.7472,-3037.0482,2251.8471,724.6790,-337.2976,-68.4090,5785.3006,-4725.0959,407.3562
59515,1984,dave,decline_dave,0.1000,1466.7472,-3037.0482,2251.8471,724.6790,-337.2976,-68.4090,5785.8266,-4725.0959,407.6138
59516,1984,dave,help_dave,0.8193,1466.7472,-3037.0482,2251.8471,724.6790,-337.2976,-68.4090,5785.8266,-4725.6219,407.3454
59517,1984,dave,suggest_dave,0.5960,1466.7472,-3037.0482,2251.8471,724.6790,-337.2976,-68.4090,5786.0950,-4725.8795,407.3454
59518,1984,dave,decline_dave,0.0960,1466.7472,-3037.0482,2251.8471,724.6790,-337.2976,-68.4090,5786.6210,-4725.8795,407.6030
59519,1984,dave,suggest_dave,0.5960,1466.7472,-3037.0482,2251.8471,724.6790,-337.2976,-68.4090,5786.8894,-4726.1372,407.6030
59520,1984,dave,help_dave,0.8233,1466.7472,-3037.0482,2251.8471,724.6790,-337.2976,-68.4090,5786.8894,-4726.6633,407.3346
59521,1985,bob,help_bob,-0.0929,1466.7472,-3037.3353,2251.8238,724.6790,-337.2976,-68.4090,5786.8894,-4726.6633,407.3346
59522,1985,bob,help_bob,0.7030,1466.7472,-3037.6225,2251.8005,724.6790,-337.2976,-68.4090,5786.8894,-4726.6633,407.3346
59523,1985,bob,decline_bob,0.0960,1467.0344,-3037.6225,2252.0643,724.6790,-337.2976,-68.4090,5786.8894,-4726.6633,407.3346
59524,1985,bob,help_bob,0.7071,1467.0344,-3037.9098,2252.0408,724.6790,-337.2976,-68.4090,5786.8894,-4726.6633,407.3346
59525,1985,bob,decline_bob,0.1000,1467.3217,-3037.9098,2252.3046,724.6790,-337.2976,-68.4090,5786.8894,-4726.6633,407.3346
59526,1985,bob,delay_bob,-0.2000,1467.3452,-3038.1735,2252.3046,724.6790,-337.2976,-68.4090,5786.8894,-4726.6633,407.3346
59527,1985,bob,delay_bob,0.6000,1467.3687,-3038.4373,2252.3046,724.6790,-337.2976,-68.4090,5786.8894,-4726.6633,407.3346
59528,1985,bob,help_bob,0.7071,1467.3687,-3038.7247,2252.2811,724.6790,-337.2976,-68.4090,5786.8894,-4726.6633,407.3346
59529,1985,bob,decline_bob,0.1000,1467.6561,-3038.7247,2252.5448,724.6790,-337.2976,-68.4090,5786.8894,-4726.6633,407.3346
59530,1985,bob,decline_bob,0.1000,1467.9434,-3038.7247,2252.8086,724.6790,-337.2976,-68.4090,5786.8894,-4726.6633,407.3346
59531,1985,carol,help_alice,0.6640,1467.9434,-3038.7247,2252.8086,724.6790,-337.4908,-68.5551,5786.8894,-4726.6633,407.3346
59532,1985,carol,help_alice,0.1720,1467.9434,-3038.7247,2252.8086,724.6790,-337.6838,-68.7010,5786.8894,-4726.6633,407.3346
59533,1985,carol,teach_alice,0.1000,1467.9434,-3038.7247,2252.8086,724.8250,-337.7309,-68.7010,5786.8894,-4726.6633,407.3346
59534,1985,carol,decline_alice,0.4000,1467.9434,-3038.7247,2252.8086,725.0180,-337.7309,-68.6540,5786.8894,-4726.6633,407.3346
59535,1985,carol,decline_alice,0.4000,1467.9434,-3038.7247,2252.8086,725.2111,-337.7309,-68.6070,5786.8894,-4726.6633,407.3346
59536,1985,carol,teach_alice,0.1000,1467.9434,-3038.7247,2252.8086,725.3571,-337.7779,-68.6070,5786.8894,-4726.6633,407.3346
59537,1985,carol,help_alice,0.1679,1467.9434,-3038.7247,2252.8086,725.3571,-337.9708,-68.7530,5786.8894,-4726.6633,407.3346
59538,1985,carol,decline_alice,0.3960,1467.9434,-3038.7247,2252.8086,725.5500,-337.9708,-68.7060,5786.8894,-4726.6633,407.3346
59539,1985,carol,decline_alice,0.3960,1467.9434,-3038.7247,2252.8086,725.7430,-337.9708,-68.6590,5786.8894,-4726.6633,407.3346
59540,1985,carol,decline_alice,-0.2040,1467.9434,-3038.7247,2252.8086,725.9359,-337.9708,-68.6120,5786.8894,-4726.6633,407.3346
59541,1985,dave,help_dave,0.8233,1467.9434,-3038.7247,2252.8086,725.9359,-337.9708,-68.6120,5786.8894,-4727.1894,407.0662
59542,1985,dave,decline_dave,0.1000,1467.9434,-3038.7247,2252.8086,725.9359,-337.9708,-68.6120,5787.4155,-4727.1894,407.3239
59543,1985,dave,decline_dave,0.1000,1467.9434,-3038.7247,2252.8086,725.9359,-337.9708,-68.6120,5787.9416,-4727.1894,407.5815
59544,1985,dave,suggest_dave,0.6000,1467.9434,-3038.7247,2252.8086,725.9359,-337.9708,-68.6120,5788.2100,-4727.4471,407.5815
59545,1985,dave,suggest_dave,0.6000,1467.9434,-3038.7247,2252.8086,725.9359,-337.9708,-68.6120,5788.4784,-4727.7048,407.5815
59546,1985,dave,suggest_dave,0.6000,1467.9434,-3038.7247,2252.8086,725.9359,-337.9708,-68.6120,5788.7467,-4727.9626,407.5815
59547,1985,dave,suggest_dave,-0.2000,1467.9434,-3038.7247,2252.8086,725.9359,-337.9708,-68.6120,5789.0151,-4728.2202,407.5815
59548,1985,dave,suggest_dave,0.6000,1467.9434,-3038.7247,2252.8086,725.9359,-337.9708,-68.6120,5789.2835,-4728.4780,407.5815
59549,1985,dave,suggest_dave,0.6000,1467.9434,-3038.7247,2252.8086,725.9359,-337.9708,-68.6120,5789.5518,-4728.7357,407.5815
59550,1985,dave,help_dave,0.8233,1467.9434,-3038.7247,2252.8086,725.9359,-337.9708,-68.6120,5789.5518,-4729.2619,407.3132
59551,1986,bob,delay_bob,-0.2000,1467.9671,-3038.9884,2252.8086,725.9359,-337.9708,-68.6120,5789.5518,-4729.2619,407.3132
59552,1986,bob,delay_bob,0.6000,1467.9907,-3039.2521,2252.8086,725.9359,-337.9708,-68.6120,5789.5518,-4729.2619,407.3132
59553,1986,bob,delay_bob,-0.2000,1468.0144,-3039.5158,2252.8086,725.9359,-337.9708,-68.6120,5789.5518,-4729.2619,407.3132
59554,1986,bob,delay_bob,0.6000,1468.0380,-3039.7795,2252.8086,725.9359,-337.9708,-68.6120,5789.5518,-4729.2619,407.3132
59555,1986,bob,delay_bob,0.6000,1468.0617,-3040.0432,2252.8086,725.9359,-337.9708,-68.6120,5789.5518,-4729.2619,407.3132
59556,1986,bob,help_bob,-0.0928,1468.0617,-3040.3304,2252.7851,725.9359,-337.9708,-68.6120,5789.5518,-4729.2619,407.3132
59557,1986,bob,decline_bob,0.1000,1468.3489,-3040.3304,2253.0489,725.9359,-337.9708,-68.6120,5789.5518,-4729.2619,407.3132
59558,1986,bob,decline_bob,0.1000,1468.6361,-3040.3304,2253.3126,725.9359,-337.9708,-68.6120,5789.5518,-4729.2619,407.3132
59559,1986,bob,decline_bob,0.1000,1468.9234,-3040.3304,2253.5763,725.9359,-337.9708,-68.6120,5789.5518,-4729.2619,407.3132
59560,1986,bob,help_bob,0.7072,1468.9234,-3040.6178,2253.5527,725.9359,-337.9708,-68.6120,5789.5518,-4729.2619,407.3132
59561,1986,carol,teach_alice,0.0960,1468.9234,-3040.6178,2253.5527,726.0819,-338.0178,-68.6120,5789.5518,-4729.2619,407.3132
59562,1986,carol,help_alice,0.6638,1468.9234,-3040.6178,2253.5527,726.0819,-338.2108,-68.7581,5789.5518,-4729.2619,407.3132
59563,1986,carol,teach_alice,0.0920,1468.9234,-3040.6178,2253.5527,726.2280,-338.2578,-68.7581,5789.5518,-4729.2619,407.3132
59564,1986,carol,teach_alice,0.0920,1468.9234,-3040.6178,2253.5527,726.3741,-338.3047,-68.7581,5789.5518,-4729.2619,407.3132
59565,1986,carol,teach_alice,0.0920,1468.9234,-3040.6178,2253.5527,726.5203,-338.3516,-68.7581,5789.5518,-4729.2619,407.3132
59566,1986,carol,decline_alice,-0.2080,1468.9234,-3040.6178,2253.5527,726.7134,-338.3516,-68.7112,5789.5518,-4729.2619,407.3132
59567,1986,carol,decline_alice,-0.2080,1468.9234,-3040.6178,2253.5527,726.9065,-338.3516,-68.6642,5789.5518,-4729.2619,407.3132
59568,1986,carol,teach_alice,0.0920,1468.9234,-3040.6178,2253.5527,727.0527,-338.3985,-68.6642,5789.5518,-4729.2619,407.3132
59569,1986,carol,help_alice,0.6719,1468.9234,-3040.6178,2253.5527,727.0527,-338.5917,-68.8105,5789.5518,-4729.2619,407.3132
59570,1986,carol,teach_alice,0.1000,1468.9234,-3040.6178,2253.5527,727.1989,-338.6386,-68.8105,5789.5518,-4729.2619,407.3132
59571,1986,dave,suggest_dave,0.6000,1468.9234,-3040.6178,2253.5527,727.1989,-338.6386,-68.8105,5789.8202,-4729.5197,407.3132
59572,1986,dave,help_dave,0.8233,1468.9234,-3040.6178,2253.5527,727.1989,-338.6386,-68.8105,5789.8202,-4730.0458,407.0448
59573,1986,dave,decline_dave,0.1000,1468.9234,-3040.6178,2253.5527,727.1989,-338.6386,-68.8105,5790.3464,-4730.0458,407.3025
59574,1986,dave,suggest_dave,0.6000,1468.9234,-3040.6178,2253.5527,727.1989,-338.6386,-68.8105,5790.6147,-4730.3036,407.3025
59575,1986,dave,suggest_dave,-0.2000,1468.9234,-3040.6178,2253.5527,727.1989,-338.6386,-68.8105,5790.8832,-4730.5614,407.3025
59576,1986,dave,suggest_dave,-0.2000,1468.9234,-3040.6178,2253.5527,727.1989,-338.6386,-68.8105,5791.1517,-4730.8191,407.3025
59577,1986,dave,suggest_dave,0.6000,1468.9234,-3040.6178,2253.5527,727.1989,-338.6386,-68.8105,5791.4202,-4731.0768,407.3025
59578,1986,dave,decline_dave,0.1000,1468.9234,-3040.6178,2253.5527,727.1989,-338.6386,-68.8105,5791.9463,-4731.0768,407.5602
59579,1986,dave,help_dave,0.8233,1468.9234,-3040.6178,2253.5527,727.1989,-338.6386,-68.8105,5791.9463,-4731.6030,407.2917
59580,1986,dave,help_dave,0.8234,1468.9234,-3040.6178,2253.5527,727.1989,-338.6386,-68.8105,5791.9463,-4732.1292,407.0232
59581,1987,bob,decline_bob,0.1000,1469.2107,-3040.6178,2253.8165,727.1989,-338.6386,-68.8105,5791.9463,-4732.1292,407.0232
59582,1987,bob,delay_bob,-0.2000,1469.2343,-3040.8814,2253.8165,727.1989,-338.6386,-68.8105,5791.9463,-4732.1292,407.0232
59583,1987,bob,help_bob,-0.0927,1469.2343,-3041.1686,2253.7929,727.1989,-338.6386,-68.8105,5791.9463,-4732.1292,407.0232
59584,1987,bob,help_bob,-0.0968,1469.2343,-3041.4557,2253.7695,727.1989,-338.6386,-68.8105,5791.9463,-4732.1292,407.0232
59585,1987,bob,help_bob,0.7072,1469.2343,-3041.7428,2253.7461,727.1989,-338.6386,-68.8105,5791.9463,-4732.1292,407.0232
59586,1987,bob,help_bob,0.7073,1469.2343,-3042.0301,2253.7225,727.1989,-338.6386,-68.8105,5791.9463,-4732.1292,407.0232
59587,1987,bob,decline_bob,0.1000,1469.5216,-3042.0301,2253.9861,727.1989,-338.6386,-68.8105,5791.9463,-4732.1292,407.0232
59588,1987,bob,help_bob,-0.0927,1469.5216,-3042.3172,2253.9627,727.1989,-338.6386,-68.8105,5791.9463,-4732.1292,407.0232
59589,1987,bob,help_bob,0.7032,1469.5216,-3042.6043,2253.9392,727.1989,-338.6386,-68.8105,5791.9463,-4732.1292,407.0232
59590,1987,bob,decline_bob,0.0960,1469.8088,-3042.6043,2254.2028,727.1989,-338.6386,-68.8105,5791.9463,-4732.1292,407.0232
59591,1987,carol,teach_alice,0.1000,1469.8088,-3042.6043,2254.2028,727.3452,-338.6855,-68.8105,5791.9463,-4732.1292,407.0232
59592,1987,carol,decline_alice,0.4000,1469.8088,-3042.6043,2254.2028,727.5384,-338.6855,-68.7636,5791.9463,-4732.1292,407.0232
59593,1987,carol,help_alice,0.1719,1469.8088,-3042.6043,2254.2028,727.5384,-338.8786,-68.9098,5791.9463,-4732.1292,407.0232
59594,1987,carol,help_alice,0.6720,1469.8088,-3042.6043,2254.2028,727.5384,-339.0718,-69.0561,5791.9463,-4732.1292,407.0232
59595,1987,carol,help_alice,0.1721,1469.8088,-3042.6043,2254.2028,727.5384,-339.2649,-69.2024,5791.9463,-4732.1292,407.0232
59596,1987,carol,teach_alice,0.1000,1469.8088,-3042.6043,2254.2028,727.6847,-339.3117,-69.2024,5791.9463,-4732.1292,407.0232
59597,1987,carol,teach_alice,0.6000,1469.8088,-3042.6043,2254.2028,727.8309,-339.3586,-69.2024,5791.9463,-4732.1292,407.0232
59598,1987,carol,teach_alice,0.6000,1469.8088,-3042.6043,2254.2028,727.9771,-339.4056,-69.2024,5791.9463,-4732.1292,407.0232
59599,1987,carol,help_alice,0.1721,1469.8088,-3042.6043,2254.2028,727.9771,-339.5986,-69.3485,5791.9463,-4732.1292,407.0232
59600,1987,carol,teach_alice,0.1000,1469.8088,-3042.6043,2254.2028,728.1232,-339.6456,-69.3485,5791.9463,-4732.1292,407.0232
59601,1987,dave,suggest_dave,0.6000,1469.8088,-3042.6043,2254.2028,728.1232,-339.6456,-69.3485,5792.2149,-4732.3870,407.0232
59602,1987,dave,suggest_dave,0.6000,1469.8088,-3042.6043,2254.2028,728.1232,-339.6456,-69.3485,5792.4834,-4732.6447,407.0232
59603,1987,dave,help_dave,0.0234,1469.8088,-3042.6043,2254.2028,728.1232,-339.6456,-69.3485,5792.4834,-4733.1709,406.7548
59604,1987,dave,decline_dave,0.1000,1469.8088,-3042.6043,2254.2028,728.1232,-339.6456,-69.3485,5793.0095,-4733.1709,407.0126
59605,1987,dave,help_dave,0.0234,1469.8088,-3042.6043,2254.2028,728.1232,-339.6456,-69.3485,5793.0095,-4733.6969,406.7443
59606,1987,dave,help_dave,0.0234,1469.8088,-3042.6043,2254.2028,728.1232,-339.6456,-69.3485,5793.0095,-4734.2228,406.4762
59607,1987,dave,help_dave,0.8234,1469.8088,-3042.6043,2254.2028,728.1232,-339.6456,-69.3485,5793.0095,-4734.7488,406.2080
59608,1987,dave,help_dave,0.8234,1469.8088,-3042.6043,2254.2028,728.1232,-339.6456,-69.3485,5793.0095,-4735.2747,405.9398
59609,1987,dave,suggest_dave,0.6000,1469.8088,-3042.6043,2254.2028,728.1232,-339.6456,-69.3485,5793.2777,-4735.5325,405.9398
59610,1987,dave,suggest_dave,0.6000,1469.8088,-3042.6043,2254.2028,728.1232,-339.6456,-69.3485,5793.5458,-4735.7904,405.9398
59611,1988,bob,delay_bob,0.5960,1469.8323,-3042.8680,2254.2028,728.1232,-339.6456,-69.3485,5793.5458,-4735.7904,405.9398
59612,1988,bob,decline_bob,0.0960,1470.1194,-3042.8680,2254.4665,728.1232,-339.6456,-69.3485,5793.5458,-4735.7904,405.9398
59613,1988,bob,help_bob,0.7073,1470.1194,-3043.1553,2254.4429,728.1232,-339.6456,-69.3485,5793.5458,-4735.7904,405.9398
59614,1988,bob,delay_bob,-0.2000,1470.1431,-3043.4189,2254.4429,728.1232,-339.6456,-69.3485,5793.5458,-4735.7904,405.9398
59615,1988,bob,decline_bob,0.1000,1470.4304,-3043.4189,2254.7066,728.1232,-339.6456,-69.3485,5793.5458,-4735.7904,405.9398
59616,1988,bob,delay_bob,-0.2000,1470.4541,-3043.6825,2254.7066,728.1232,-339.6456,-69.3485,5793.5458,-4735.7904,405.9398
59617,1988,bob,delay_bob,0.6000,1470.4778,-3043.9461,2254.7066,728.1232,-339.6456,-69.3485,5793.5458,-4735.7904,405.9398
59618,1988,bob,decline_bob,0.1000,1470.7651,-3043.9461,2254.9701,728.1232,-339.6456,-69.3485,5793.5458,-4735.7904,405.9398
59619,1988,bob,help_bob,0.7031,1470.7651,-3044.2334,2254.9464,728.1232,-339.6456,-69.3485,5793.5458,-4735.7904,405.9398
59620,1988,bob,delay_bob,0.5960,1470.7888,-3044.4970,2254.9464,728.1232,-339.6456,-69.3485,5793.5458,-4735.7904,405.9398
59621,1988,carol,help_alice,0.6680,1470.7888,-3044.4970,2254.9464,728.1232,-339.8387,-69.4947,5793.5458,-4735.7904,405.9398
59622,1988,carol,help_alice,0.1721,1470.7888,-3044.4970,2254.9464,728.1232,-340.0317,-69.6408,5793.5458,-4735.7904,405.9398
59623,1988,carol,teach_alice,0.1000,1470.7888,-3044.4970,2254.9464,728.2693,-340.0786,-69.6408,5793.5458,-4735.7904,405.9398
59624,1988,carol,decline_alice,0.4000,1470.7888,-3044.4970,2254.9464,728.4624,-340.0786,-69.5939,5793.5458,-4735.7904,405.9398
59625,1988,carol,decline_alice,0.4000,1470.7888,-3044.4970,2254.9464,728.6554,-340.0786,-69.5471,5793.5458,-4735.7904,405.9398
59626,1988,carol,help_alice,0.6680,1470.7888,-3044.4970,2254.9464,728.6554,-340.2717,-69.6933,5793.5458,-4735.7904,405.9398
59627,1988,carol,decline_alice,0.3960,1470.7888,-3044.4970,2254.9464,728.8485,-340.2717,-69.6464,5793.5458,-4735.7904,405.9398
59628,1988,carol,help_alice,0.6721,1470.7888,-3044.4970,2254.9464,728.8485,-340.4649,-69.7927,5793.5458,-4735.7904,405.9398
59629,1988,carol,teach_alice,0.6000,1470.7888,-3044.4970,2254.9464,728.9947,-340.5118,-69.7927,5793.5458,-4735.7904,405.9398
59630,1988,carol,help_alice,0.1721,1470.7888,-3044.4970,2254.9464,728.9947,-340.7048,-69.9389,5793.5458,-4735.7904,405.9398
59631,1988,dave,suggest_dave,0.6000,1470.7888,-3044.4970,2254.9464,728.9947,-340.7048,-69.9389,5793.8140,-4736.0482,405.9398
59632,1988,dave,help_dave,0.8193,1470.7888,-3044.4970,2254.9464,728.9947,-340.7048,-69.9389,5793.8140,-4736.5742,405.6716
59633,1988,dave,help_dave,0.8233,1470.7888,-3044.4970,2254.9464,728.9947,-340.7048,-69.9389,5793.8140,-4737.1003,405.4034
59634,1988,dave,suggest_dave,-0.2000,1470.7888,-3044.4970,2254.9464,728.9947,-340.7048,-69.9389,5794.0822,-4737.3581,405.4034
59635,1988,dave,decline_dave,0.1000,1470.7888,-3044.4970,2254.9464,728.9947,-340.7048,-69.9389,5794.6083,-4737.3581,405.6612
59636,1988,dave,help_dave,0.8234,1470.7888,-3044.4970,2254.9464,728.9947,-340.7048,-69.9389,5794.6083,-4737.8842,405.3929
59637,1988,dave,suggest_dave,-0.2000,1470.7888,-3044.4970,2254.9464,728.9947,-340.7048,-69.9389,5794.8767,-4738.1419,405.3929
59638,1988,dave,decline_dave,0.1000,1470.7888,-3044.4970,2254.9464,728.9947,-340.7048,-69.9389,5795.4028,-4738.1419,405.6506
59639,1988,dave,help_dave,0.0234,1470.7888,-3044.4970,2254.9464,728.9947,-340.7048,-69.9389,5795.4028,-4738.6679,405.3824
59640,1988,dave,decline_dave,0.1000,1470.7888,-3044.4970,2254.9464,728.9947,-340.7048,-69.9389,5795.9287,-4738.6679,405.6401
59641,1989,bob,decline_bob,0.0960,1471.0762,-3044.4970,2255.2100,728.9947,-340.7048,-69.9389,5795.9287,-4738.6679,405.6401
59642,1989,bob,decline_bob,0.0960,1471.3636,-3044.4970,2255.4736,728.9947,-340.7048,-69.9389,5795.9287,-4738.6679,405.6401
59643,1989,bob,decline_bob,0.0960,1471.6509,-3044.4970,2255.7372,728.9947,-340.7048,-69.9389,5795.9287,-4738.6679,405.6401
59644,1989,bob,delay_bob,-0.2040,1471.6747,-3044.7606,2255.7372,728.9947,-340.7048,-69.9389,5795.9287,-4738.6679,405.6401
59645,1989,bob,help_bob,-0.0928,1471.6747,-3045.0478,2255.7135,728.9947,-340.7048,-69.9389,5795.9287,-4738.6679,405.6401
59646,1989,bob,delay_bob,0.6000,1471.6984,-3045.3114,2255.7135,728.9947,-340.7048,-69.9389,5795.9287,-4738.6679,405.6401
59647,1989,bob,help_bob,0.7031,1471.6984,-3045.5987,2255.6898,728.9947,-340.7048,-69.9389,5795.9287,-4738.6679,405.6401
59648,1989,bob,delay_bob,0.5960,1471.7221,-3045.8623,2255.6898,728.9947,-340.7048,-69.9389,5795.9287,-4738.6679,405.6401
59649,1989,bob,decline_bob,0.0960,1472.0094,-3045.8623,2255.9534,728.9947,-340.7048,-69.9389,5795.9287,-4738.6679,405.6401
59650,1989,bob,decline_bob,0.0960,1472.2968,-3045.8623,2256.2170,728.9947,-340.7048,-69.9389,5795.9287,-4738.6679,405.6401
59651,1989,carol,decline_alice,-0.2000,1472.2968,-3045.8623,2256.2170,729.1878,-340.7048,-69.8920,5795.9287,-4738.6679,405.6401
59652,1989,carol,teach_alice,0.1000,1472.2968,-3045.8623,2256.2170,729.3340,-340.7518,-69.8920,5795.9287,-4738.6679,405.6401
59653,1989,carol,help_alice,0.6722,1472.2968,-3045.8623,2256.2170,729.3340,-340.9450,-70.0383,5795.9287,-4738.6679,405.6401
59654,1989,carol,decline_alice,0.4000,1472.2968,-3045.8623,2256.2170,729.5272,-340.9450,-69.9914,5795.9287,-4738.6679,405.6401
59655,1989,carol,help_alice,0.1681,1472.2968,-3045.8623,2256.2170,729.5272,-341.1381,-70.1376,5795.9287,-4738.6679,405.6401
59656,1989,carol,decline_alice,0.3960,1472.2968,-3045.8623,2256.2170,729.7203,-341.1381,-70.0907,5795.9287,-4738.6679,405.6401
59657,1989,carol,help_alice,0.6721,1472.2968,-3045.8623,2256.2170,729.7203,-341.3312,-70.2370,5795.9287,-4738.6679,405.6401
59658,1989,carol,teach_alice,0.1000,1472.2968,-3045.8623,2256.2170,729.8666,-341.3781,-70.2370,5795.9287,-4738.6679,405.6401
59659,1989,carol,teach_alice,0.1000,1472.2968,-3045.8623,2256.2170,730.0129,-341.4249,-70.2370,5795.9287,-4738.6679,405.6401
59660,1989,carol,teach_alice,0.6000,1472.2968,-3045.8623,2256.2170,730.1592,-341.4718,-70.2370,5795.9287,-4738.6679,405.6401
59661,1989,dave,help_dave,0.8234,1472.2968,-3045.8623,2256.2170,730.1592,-341.4718,-70.2370,5795.9287,-4739.1939,405.3718
59662,1989,dave,decline_dave,0.1000,1472.2968,-3045.8623,2256.2170,730.1592,-341.4718,-70.2370,5796.4548,-4739.1939,405.6295
59663,1989,dave,suggest_dave,0.6000,1472.2968,-3045.8623,2256.2170,730.1592,-341.4718,-70.2370,5796.7230,-4739.4516,405.6295
59664,1989,dave,decline_dave,0.1000,1472.2968,-3045.8623,2256.2170,730.1592,-341.4718,-70.2370,5797.2490,-4739.4516,405.8872
59665,1989,dave,suggest_dave,0.6000,1472.2968,-3045.8623,2256.2170,730.1592,-341.4718,-70.2370,5797.5173,-4739.7094,405.8872
59666,1989,dave,help_dave,0.8234,1472.2968,-3045.8623,2256.2170,730.1592,-341.4718,-70.2370,5797.5173,-4740.2355,405.6190
59667,1989,dave,suggest_dave,0.6000,1472.2968,-3045.8623,2256.2170,730.1592,-341.4718,-70.2370,5797.7855,-4740.4933,405.6190
59668,1989,dave,suggest_dave,0.6000,1472.2968,-3045.8623,2256.2170,730.1592,-341.4718,-70.2370,5798.0537,-4740.7511,405.6190
59669,1989,dave,decline_dave,0.1000,1472.2968,-3045.8623,2256.2170,730.1592,-341.4718,-70.2370,5798.5798,-4740.7511,405.8768
59670,1989,dave,suggest_dave,-0.2000,1472.2968,-3045.8623,2256.2170,730.1592,-341.4718,-70.2370,5798.8481,-4741.0089,405.8768
59671,1990,bob,help_bob,0.6990,1472.2968,-3046.1497,2256.1931,730.1592,-341.4718,-70.2370,5798.8481,-4741.0089,405.8768
59672,1990,bob,delay_bob,0.5920,1472.3205,-3046.4133,2256.1931,730.1592,-341.4718,-70.2370,5798.8481,-4741.0089,405.8768
59673,1990,bob,delay_bob,-0.2080,1472.3444,-3046.6769,2256.1931,730.1592,-341.4718,-70.2370,5798.8481,-4741.0089,405.8768
59674,1990,bob,help_bob,0.7070,1472.3444,-3046.9644,2256.1692,730.1592,-341.4718,-70.2370,5798.8481,-4741.0089,405.8768
59675,1990,bob,decline_bob,0.1000,1472.6319,-3046.9644,2256.4328,730.1592,-341.4718,-70.2370,5798.8481,-4741.0089,405.8768
59676,1990,bob,delay_bob,-0.2000,1472.6559,-3047.2279,2256.4328,730.1592,-341.4718,-70.2370,5798.8481,-4741.0089,405.8768
59677,1990,bob,help_bob,0.7071,1472.6559,-3047.5155,2256.4087,730.1592,-341.4718,-70.2370,5798.8481,-4741.0089,405.8768
59678,1990,bob,help_bob,-0.0970,1472.6559,-3047.8029,2256.3847,730.1592,-341.4718,-70.2370,5798.8481,-4741.0089,405.8768
59679,1990,bob,help_bob,0.6989,1472.6559,-3048.0904,2256.3607,730.1592,-341.4718,-70.2370,5798.8481,-4741.0089,405.8768
59680,1990,bob,decline_bob,0.0920,1472.9434,-3048.0904,2256.6242,730.1592,-341.4718,-70.2370,5798.8481,-4741.0089,405.8768
59681,1990,carol,help_alice,0.6722,1472.9434,-3048.0904,2256.6242,730.1592,-341.6650,-70.3833,5798.8481,-4741.0089,405.8768
59682,1990,carol,teach_alice,0.6000,1472.9434,-3048.0904,2256.6242,730.3055,-341.7119,-70.3833,5798.8481,-4741.0089,405.8768
59683,1990,carol,help_alice,0.6723,1472.9434,-3048.0904,2256.6242,730.3055,-341.9052,-70.5297,5798.8481,-4741.0089,405.8768
59684,1990,carol,teach_alice,0.1000,1472.9434,-3048.0904,2256.6242,730.4519,-341.9521,-70.5297,5798.8481,-4741.0089,405.8768
59685,1990,carol,teach_alice,0.6000,1472.9434,-3048.0904,2256.6242,730.5983,-341.9991,-70.5297,5798.8481,-4741.0089,405.8768
59686,1990,carol,decline_alice,0.4000,1472.9434,-3048.0904,2256.6242,730.7915,-341.9991,-70.4828,5798.8481,-4741.0089,405.8768
59687,1990,carol,help_alice,0.1723,1472.9434,-3048.0904,2256.6242,730.7915,-342.1923,-70.6290,5798.8481,-4741.0089,405.8768
59688,1990,carol,teach_alice,0.1000,1472.9434,-3048.0904,2256.6242,730.9378,-342.2392,-70.6290,5798.8481,-4741.0089,405.8768
59689,1990,carol,decline_alice,0.4000,1472.9434,-3048.0904,2256.6242,731.1311,-342.2392,-70.5821,5798.8481,-4741.0089,405.8768
59690,1990,carol,teach_alice,0.1000,1472.9434,-3048.0904,2256.6242,731.2774,-342.2861,-70.5821,5798.8481,-4741.0089,405.8768
59691,1990,dave,suggest_dave,0.6000,1472.9434,-3048.0904,2256.6242,731.2774,-342.2861,-70.5821,5799.1163,-4741.2667,405.8768
59692,1990,dave,suggest_dave,-0.2000,1472.9434,-3048.0904,2256.6242,731.2774,-342.2861,-70.5821,5799.3847,-4741.5244,405.8768
59693,1990,dave,decline_dave,0.1000,1472.9434,-3048.0904,2256.6242,731.2774,-342.2861,-70.5821,5799.9107,-4741.5244,406.1345
59694,1990,dave,help_dave,0.8234,1472.9434,-3048.0904,2256.6242,731.2774,-342.2861,-70.5821,5799.9107,-4742.0505,405.8662
59695,1990,dave,suggest_dave,-0.2000,1472.9434,-3048.0904,2256.6242,731.2774,-342.2861,-70.5821,5800.1791,-4742.3082,405.8662
59696,1990,dave,suggest_dave,-0.2000,1472.9434,-3048.0904,2256.6242,731.2774,-342.2861,-70.5821,5800.4477,-4742.5657,405.8662
59697,1990,dave,decline_dave,0.1000,1472.9434,-3048.0904,2256.6242,731.2774,-342.2861,-70.5821,5800.9737,-4742.5657,406.1238
59698,1990,dave,decline_dave,0.1000,1472.9434,-3048.0904,2256.6242,731.2774,-342.2861,-70.5821,5801.4998,-4742.5657,406.3813
59699,1990,dave,help_dave,0.8234,1472.9434,-3048.0904,2256.6242,731.2774,-342.2861,-70.5821,5801.4998,-4743.0919,406.1128
